ID,Source,Name,Name Link,Type,Final PH,Tax.range type,Strains number,Strains links,PDF
J89,JCM,SM MEDIUM,https://mediadive.dsmz.de/medium/J89,['defined'],6.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J89'],['https://mediadive.dsmz.de/pdf/J89']
J90,JCM,S6 MEDIUM,https://mediadive.dsmz.de/medium/J90,['defined'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J90'],['https://mediadive.dsmz.de/pdf/J90']
J91,JCM,S8 MEDIUM,https://mediadive.dsmz.de/medium/J91,['complex'],,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J91'],['https://mediadive.dsmz.de/pdf/J91']
J92,JCM,9K MEDIUM,https://mediadive.dsmz.de/medium/J92,['defined'],3.0,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/J92'],['https://mediadive.dsmz.de/pdf/J92']
J93,JCM,W MEDIUM,https://mediadive.dsmz.de/medium/J93,['defined'],3.0,['Bacteria'],['5'],['https://mediadive.dsmz.de/strains/medium/J93'],['https://mediadive.dsmz.de/pdf/J93']
J94,JCM,SMY MEDIUM,https://mediadive.dsmz.de/medium/J94,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J94']
J95,JCM,RHODOPSEUDOMONAS RUTILA MEDIUM,https://mediadive.dsmz.de/medium/J95,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J95'],['https://mediadive.dsmz.de/pdf/J95']
J96,JCM,AE BROTH,https://mediadive.dsmz.de/medium/J96,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J96']
J97,JCM,ACETOBACTER MEDIUM,https://mediadive.dsmz.de/medium/J97,['complex'],,['Bacteria'],['29'],['https://mediadive.dsmz.de/strains/medium/J97'],['https://mediadive.dsmz.de/pdf/J97']
J98,JCM,ALKALINE LACTOSE AGAR,https://mediadive.dsmz.de/medium/J98,['complex'],10.0,[],[],[],['https://mediadive.dsmz.de/pdf/J98']
J99,JCM,ALKALINE XYLAN AGAR,https://mediadive.dsmz.de/medium/J99,['complex'],10.0,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/J99'],['https://mediadive.dsmz.de/pdf/J99']
J100,JCM,ALKALINE NUTRIENT AGAR,https://mediadive.dsmz.de/medium/J100,['complex'],10.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J100'],['https://mediadive.dsmz.de/pdf/J100']
J101,JCM,BACILLUS ACIDOCALDARIUS MEDIUM,https://mediadive.dsmz.de/medium/J101,['complex'],3.5,['Bacteria'],['17'],['https://mediadive.dsmz.de/strains/medium/J101'],['https://mediadive.dsmz.de/pdf/J101']
J102,JCM,NUTRIENT AGAR WITH 25% SOIL EXTRACT,https://mediadive.dsmz.de/medium/J102,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J102']
J103,JCM,ORGANIC MEDIUM 79,https://mediadive.dsmz.de/medium/J103,['complex'],7.5,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J103'],['https://mediadive.dsmz.de/pdf/J103']
J104,JCM,SUCROSE-BENNETT'S AGAR,https://mediadive.dsmz.de/medium/J104,['complex'],7.3,['Bacteria'],['92'],['https://mediadive.dsmz.de/strains/medium/J104'],['https://mediadive.dsmz.de/pdf/J104']
J105,JCM,HALF STRENGTH HEART INFUSION AGAR,https://mediadive.dsmz.de/medium/J105,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J105']
J106,JCM,HALF STRENGTH SKIM MILK AGAR,https://mediadive.dsmz.de/medium/J106,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J106'],['https://mediadive.dsmz.de/pdf/J106']
J107,JCM,1/10 YEAST EXTRACT-MALT EXTRACT AGAR,https://mediadive.dsmz.de/medium/J107,['complex'],7.3,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J107'],['https://mediadive.dsmz.de/pdf/J107']
J108,JCM,HALF STRENGTH YEAST-STARCH AGAR,https://mediadive.dsmz.de/medium/J108,['complex'],7.3,[],[],[],['https://mediadive.dsmz.de/pdf/J108']
J109,JCM,CASAMINO ACIDS-PEPTONE-CZAPEK'S AGAR,https://mediadive.dsmz.de/medium/J109,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J109'],['https://mediadive.dsmz.de/pdf/J109']
J110,JCM,ALKALINE CELLULOSE AGAR,https://mediadive.dsmz.de/medium/J110,['complex'],9.4,['Fungi'],['1'],['https://mediadive.dsmz.de/strains/medium/J110'],['https://mediadive.dsmz.de/pdf/J110']
J111,JCM,MRS MEDIUM (pH 5.5),https://mediadive.dsmz.de/medium/J111,['complex'],5.5,['Bacteria'],['22'],['https://mediadive.dsmz.de/strains/medium/J111'],['https://mediadive.dsmz.de/pdf/J111']
J112,JCM,CM3 MEDIUM,https://mediadive.dsmz.de/medium/J112,['complex'],7.1,['Bacteria'],['5'],['https://mediadive.dsmz.de/strains/medium/J112'],['https://mediadive.dsmz.de/pdf/J112']
J113,JCM,R AGAR WITH 3% NaCl,https://mediadive.dsmz.de/medium/J113,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J113']
J114,JCM,MICROTETRASPORA MEDIUM,https://mediadive.dsmz.de/medium/J114,['defined'],7.4,[],[],[],['https://mediadive.dsmz.de/pdf/J114']
J115,JCM,MODIFIED CM+YE MEDIUM (A),https://mediadive.dsmz.de/medium/J115,['complex'],7.4,['Bacteria'],['10'],['https://mediadive.dsmz.de/strains/medium/J115'],['https://mediadive.dsmz.de/pdf/J115']
J116,JCM,JCM MEDIUM No. 116,https://mediadive.dsmz.de/medium/J116,['complex'],5.5,['Yeast'],['1'],['https://mediadive.dsmz.de/strains/medium/J116'],['https://mediadive.dsmz.de/pdf/J116']
J117,JCM,R AGAR WITH CATALASE,https://mediadive.dsmz.de/medium/J117,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J117']
J118,JCM,MARINE AGAR 2216,https://mediadive.dsmz.de/medium/J118,['complex'],,"['Bacteria', 'Fungi']",['1259'],['https://mediadive.dsmz.de/strains/medium/J118'],['https://mediadive.dsmz.de/pdf/J118']
J119,JCM,BCYE AGAR,https://mediadive.dsmz.de/medium/J119,['complex'],,['Bacteria'],['19'],['https://mediadive.dsmz.de/strains/medium/J119'],['https://mediadive.dsmz.de/pdf/J119']
J120,JCM,FLAVOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/J120,['complex'],6.0,[],[],[],['https://mediadive.dsmz.de/pdf/J120']
J121,JCM,BENZOATE MEDIUM,https://mediadive.dsmz.de/medium/J121,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J121'],['https://mediadive.dsmz.de/pdf/J121']
J122,JCM,ACIDOMONAS MEDIUM,https://mediadive.dsmz.de/medium/J122,['complex'],4.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J122'],['https://mediadive.dsmz.de/pdf/J122']
J123,JCM,BRIGGS LIVER BROTH (pH 5.0),https://mediadive.dsmz.de/medium/J123,['complex'],7.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J123'],['https://mediadive.dsmz.de/pdf/J123']
J124,JCM,MYXOCOCCUS FLAVESCENS MEDIUM,https://mediadive.dsmz.de/medium/J124,['complex'],6.2,['Bacteria'],['23'],['https://mediadive.dsmz.de/strains/medium/J124'],['https://mediadive.dsmz.de/pdf/J124']
J125,JCM,MALT EXTRACT AGAR WITH 15% NaCl,https://mediadive.dsmz.de/medium/J125,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J125']
J126,JCM,METHANOL-UTILIZING BACTERIA MEDIUM D,https://mediadive.dsmz.de/medium/J126,['defined'],9.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J126'],['https://mediadive.dsmz.de/pdf/J126']
J127,JCM,METHANOL-UTILIZING BACTERIA MEDIUM E,https://mediadive.dsmz.de/medium/J127,['defined'],,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/J127'],['https://mediadive.dsmz.de/pdf/J127']
J128,JCM,HYDROGENOBACTER HALOPHILUS MEDIUM,https://mediadive.dsmz.de/medium/J128,['defined'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J128'],['https://mediadive.dsmz.de/pdf/J128']
J129,JCM,ACIDIPHILIUM MEDIUM,https://mediadive.dsmz.de/medium/J129,['complex'],3.0,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/J129'],['https://mediadive.dsmz.de/pdf/J129']
J130,JCM,ALKALINE XYLAN MEDIUM,https://mediadive.dsmz.de/medium/J130,['complex'],10.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J130'],['https://mediadive.dsmz.de/pdf/J130']
J131,JCM,RHODOPSEUDOMONAS MEDIUM,https://mediadive.dsmz.de/medium/J131,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J131']
J133,JCM,MEDIUM 10,https://mediadive.dsmz.de/medium/J133,['complex'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/J133']
J134,JCM,RUMEN FLUID-GLUCOSE-CELLOBIOSE AGAR,https://mediadive.dsmz.de/medium/J134,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J134']
J135,JCM,RUMEN FLUID-XYLAN-AGAR,https://mediadive.dsmz.de/medium/J135,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J135']
J136,JCM,MALEATE LIQUID MEDIUM,https://mediadive.dsmz.de/medium/J136,['defined'],6.8,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J136'],['https://mediadive.dsmz.de/pdf/J136']
J137,JCM,1/10 YEAST-STARCH AGAR,https://mediadive.dsmz.de/medium/J137,['complex'],7.3,[],[],[],['https://mediadive.dsmz.de/pdf/J137']
J138,JCM,MYCA MEDIUM,https://mediadive.dsmz.de/medium/J138,['complex'],6.8,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J138'],['https://mediadive.dsmz.de/pdf/J138']
J139,JCM,PYG AGAR (A),https://mediadive.dsmz.de/medium/J139,['complex'],7.0,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/J139'],['https://mediadive.dsmz.de/pdf/J139']
J140,JCM,TRYPTONE-YEAST EXTRACT AGAR,https://mediadive.dsmz.de/medium/J140,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J140']
J141,JCM,BHIY AGAR,https://mediadive.dsmz.de/medium/J141,['complex'],7.4,['Bacteria'],['37'],['https://mediadive.dsmz.de/strains/medium/J141'],['https://mediadive.dsmz.de/pdf/J141']
J142,JCM,ACIDOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/J142,['complex'],3.5,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J142'],['https://mediadive.dsmz.de/pdf/J142']
J143,JCM,LEUCONOSTOC OENOS MEDIUM,https://mediadive.dsmz.de/medium/J143,['complex'],4.8,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J143'],['https://mediadive.dsmz.de/pdf/J143']
J144,JCM,MODIFIED NOS MEDIUM,https://mediadive.dsmz.de/medium/J144,['complex'],,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/J144'],['https://mediadive.dsmz.de/pdf/J144']
J145,JCM,MEDIUM FOR TREPONEMA PECTINOVORUM,https://mediadive.dsmz.de/medium/J145,['complex'],7.1,[],[],[],['https://mediadive.dsmz.de/pdf/J145']
J146,JCM,MODIFIED OTI MEDIUM,https://mediadive.dsmz.de/medium/J146,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J146']
J147,JCM,ALKALINE MALT EXTRACT AGAR,https://mediadive.dsmz.de/medium/J147,['complex'],9.4,[],[],[],['https://mediadive.dsmz.de/pdf/J147']
J148,JCM,OATMEAL AGAR,https://mediadive.dsmz.de/medium/J148,['complex'],,"['Fungi', 'Bacteria']",['612'],['https://mediadive.dsmz.de/strains/medium/J148'],['https://mediadive.dsmz.de/pdf/J148']
J149,JCM,TETRAMETHYL AMMONIUM MEDIUM,https://mediadive.dsmz.de/medium/J149,['defined'],,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/J149'],['https://mediadive.dsmz.de/pdf/J149']
J150,JCM,CORN MEAL AGAR,https://mediadive.dsmz.de/medium/J150,['complex'],,['Fungi'],['78'],['https://mediadive.dsmz.de/strains/medium/J150'],['https://mediadive.dsmz.de/pdf/J150']
J151,JCM,PYROCOCCUS MEDIUM,https://mediadive.dsmz.de/medium/J151,['complex'],6.5,['Archaea'],['6'],['https://mediadive.dsmz.de/strains/medium/J151'],['https://mediadive.dsmz.de/pdf/J151']
J152,JCM,GERMINATION MEDIUM FOR SORDARIA FIMICOLA,https://mediadive.dsmz.de/medium/J152,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J152']
J153,JCM,LEEMING AND NOTMAN AGAR,https://mediadive.dsmz.de/medium/J153,['complex'],,['Yeast'],['19'],['https://mediadive.dsmz.de/strains/medium/J153'],['https://mediadive.dsmz.de/pdf/J153']
J154,JCM,HYDROGENOBACTER THERMOPHILUS MEDIUM,https://mediadive.dsmz.de/medium/J154,['defined'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J154'],['https://mediadive.dsmz.de/pdf/J154']
J155,JCM,DUBOS SALTS MEDIUM,https://mediadive.dsmz.de/medium/J155,['defined'],7.2,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J155'],['https://mediadive.dsmz.de/pdf/J155']
J156,JCM,TRYPTICASE SOY BLOOD AGAR,https://mediadive.dsmz.de/medium/J156,['complex'],,['Bacteria'],['65'],['https://mediadive.dsmz.de/strains/medium/J156'],['https://mediadive.dsmz.de/pdf/J156']
J157,JCM,EUBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/J157,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J157']
J158,JCM,TRYPTOSE PHOSPHATE AGAR,https://mediadive.dsmz.de/medium/J158,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J158']
J159,JCM,THERMOCOCCUS CELER MEDIUM,https://mediadive.dsmz.de/medium/J159,['complex'],5.8,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J159'],['https://mediadive.dsmz.de/pdf/J159']
J160,JCM,THERMOCOCCUS STETTERI MEDIUM,https://mediadive.dsmz.de/medium/J160,['complex'],6.5,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/J160'],['https://mediadive.dsmz.de/pdf/J160']
J161,JCM,THERMOCOCCUS LITORALIS MEDIUM,https://mediadive.dsmz.de/medium/J161,['complex'],,['Archaea'],['8'],['https://mediadive.dsmz.de/strains/medium/J161'],['https://mediadive.dsmz.de/pdf/J161']
J162,JCM,R-CW AGAR,https://mediadive.dsmz.de/medium/J162,['complex'],,['Bacteria'],['13'],['https://mediadive.dsmz.de/strains/medium/J162'],['https://mediadive.dsmz.de/pdf/J162']
J163,JCM,PPLO-GLUCOSE BROTH,https://mediadive.dsmz.de/medium/J163,['complex'],7.6,[],[],[],['https://mediadive.dsmz.de/pdf/J163']
J164,JCM,HYDROGENOBACTER ACIDOPHILUS MEDIUM,https://mediadive.dsmz.de/medium/J164,['defined'],3.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J164'],['https://mediadive.dsmz.de/pdf/J164']
J165,JCM,SULFOLOBUS MEDIUM,https://mediadive.dsmz.de/medium/J165,['complex'],2.0,"['Archaea', 'Bacteria']",['4'],['https://mediadive.dsmz.de/strains/medium/J165'],['https://mediadive.dsmz.de/pdf/J165']
J166,JCM,JCM MEDIUM No. 166,https://mediadive.dsmz.de/medium/J166,['complex'],7.0,['Archaea'],['3'],['https://mediadive.dsmz.de/strains/medium/J166'],['https://mediadive.dsmz.de/pdf/J166']
J167,JCM,JCM MEDIUM No. 167,https://mediadive.dsmz.de/medium/J167,['complex'],3.6,"['Archaea', 'Bacteria']",['28'],['https://mediadive.dsmz.de/strains/medium/J167'],['https://mediadive.dsmz.de/pdf/J167']
J168,JCM,HALOBACTERIA MEDIUM,https://mediadive.dsmz.de/medium/J168,['complex'],7.1,"['Archaea', 'Bacteria']",['123'],['https://mediadive.dsmz.de/strains/medium/J168'],['https://mediadive.dsmz.de/pdf/J168']
J169,JCM,JCM MEDIUM No. 169,https://mediadive.dsmz.de/medium/J169,['complex'],7.4,['Archaea'],['16'],['https://mediadive.dsmz.de/strains/medium/J169'],['https://mediadive.dsmz.de/pdf/J169']
J170,JCM,ARTIFICIAL DEEP LAKE VITAMIN MEDIUM,https://mediadive.dsmz.de/medium/J170,['complex'],7.4,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J170'],['https://mediadive.dsmz.de/pdf/J170']
J171,JCM,SULFOLOBUS SOLFATARICUS MEDIUM,https://mediadive.dsmz.de/medium/J171,['complex'],4.1,['Archaea'],['3'],['https://mediadive.dsmz.de/strains/medium/J171'],['https://mediadive.dsmz.de/pdf/J171']
J172,JCM,SULFOLOBUS MEDIUM (B),https://mediadive.dsmz.de/medium/J172,['complex'],3.5,['Archaea'],['13'],['https://mediadive.dsmz.de/strains/medium/J172'],['https://mediadive.dsmz.de/pdf/J172']
J173,JCM,BARBOUR-SFOENNER-KELLY (BSK) II MEDIUM,https://mediadive.dsmz.de/medium/J173,['complex'],7.6,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J173'],['https://mediadive.dsmz.de/pdf/J173']
J174,JCM,ACIDIANUS INFERNUS MEDIUM (A),https://mediadive.dsmz.de/medium/J174,['complex'],2.5,['Archaea'],['6'],['https://mediadive.dsmz.de/strains/medium/J174'],['https://mediadive.dsmz.de/pdf/J174']
J175,JCM,ACIDIANUS INFERNUS MEDIUM (B),https://mediadive.dsmz.de/medium/J175,['complex'],2.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J175'],['https://mediadive.dsmz.de/pdf/J175']
J176,JCM,ACIDIANUS BRIERLEYI MEDIUM,https://mediadive.dsmz.de/medium/J176,['complex'],2.0,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/J176'],['https://mediadive.dsmz.de/pdf/J176']
J177,JCM,2.5% NaCl-BPG AGAR,https://mediadive.dsmz.de/medium/J177,['complex'],7.2,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J177'],['https://mediadive.dsmz.de/pdf/J177']
J178,JCM,STYGIOLOBUS MEDIUM,https://mediadive.dsmz.de/medium/J178,['complex'],,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J178'],['https://mediadive.dsmz.de/pdf/J178']
J179,JCM,MEDIUM 10 BROTH,https://mediadive.dsmz.de/medium/J179,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J179']
J180,JCM,THERMOPLASMA MEDIUM,https://mediadive.dsmz.de/medium/J180,['complex'],2.0,['Archaea'],['4'],['https://mediadive.dsmz.de/strains/medium/J180'],['https://mediadive.dsmz.de/pdf/J180']
J181,JCM,HORIKOSHI-I MEDIUM,https://mediadive.dsmz.de/medium/J181,['complex'],10.0,['Bacteria'],['52'],['https://mediadive.dsmz.de/strains/medium/J181'],['https://mediadive.dsmz.de/pdf/J181']
J182,JCM,MODIFIED HORIKOSHI-I MEDIUM,https://mediadive.dsmz.de/medium/J182,['complex'],9.0,['Bacteria'],['11'],['https://mediadive.dsmz.de/strains/medium/J182'],['https://mediadive.dsmz.de/pdf/J182']
J183,JCM,DESULFUROCOCCUS MEDIUM,https://mediadive.dsmz.de/medium/J183,['complex'],5.5,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/J183'],['https://mediadive.dsmz.de/pdf/J183']
J184,JCM,PYROBACULUM MEDIUM,https://mediadive.dsmz.de/medium/J184,['complex'],5.5,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/J184'],['https://mediadive.dsmz.de/pdf/J184']
J185,JCM,JCM MEDIUM No. 185,https://mediadive.dsmz.de/medium/J185,['complex'],,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J185'],['https://mediadive.dsmz.de/pdf/J185']
J186,JCM,JCM MEDIUM No. 186,https://mediadive.dsmz.de/medium/J186,['complex'],,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J186'],['https://mediadive.dsmz.de/pdf/J186']
J187,JCM,DESULFUROCOCCUS AMYLOLYTICUS MEDIUM,https://mediadive.dsmz.de/medium/J187,['complex'],6.3,['Archaea'],['6'],['https://mediadive.dsmz.de/strains/medium/J187'],['https://mediadive.dsmz.de/pdf/J187']
J188,JCM,JCM MEDIUM No. 188,https://mediadive.dsmz.de/medium/J188,['complex'],6.0,['Yeast'],['1'],['https://mediadive.dsmz.de/strains/medium/J188'],['https://mediadive.dsmz.de/pdf/J188']
J189,JCM,JCM MEDIUM No. 189,https://mediadive.dsmz.de/medium/J189,['complex'],7.0,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/J189'],['https://mediadive.dsmz.de/pdf/J189']
J190,JCM,LYS MEDIUM,https://mediadive.dsmz.de/medium/J190,['complex'],6.8,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J190'],['https://mediadive.dsmz.de/pdf/J190']
J191,JCM,PBY MEDIUM,https://mediadive.dsmz.de/medium/J191,['complex'],7.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J191'],['https://mediadive.dsmz.de/pdf/J191']
J192,JCM,PYS MEDIUM,https://mediadive.dsmz.de/medium/J192,['complex'],6.8,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J192'],['https://mediadive.dsmz.de/pdf/J192']
J193,JCM,MMYS-I MEDIUM,https://mediadive.dsmz.de/medium/J193,['complex'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/J193']
J194,JCM,MMYS-II MEDIUM,https://mediadive.dsmz.de/medium/J194,['complex'],7.8,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J194'],['https://mediadive.dsmz.de/pdf/J194']
J195,JCM,THERMOPROTEUS NEUTROPHILUS MEDIUM,https://mediadive.dsmz.de/medium/J195,['complex'],6.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J195'],['https://mediadive.dsmz.de/pdf/J195']
J196,JCM,THERMOPROTEUS TENAX MEDIUM,https://mediadive.dsmz.de/medium/J196,['complex'],5.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J196'],['https://mediadive.dsmz.de/pdf/J196']
J197,JCM,JCM MEDIUM No. 197,https://mediadive.dsmz.de/medium/J197,['complex'],7.0,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J197'],['https://mediadive.dsmz.de/pdf/J197']
J198,JCM,JCM MEDIUM No. 198,https://mediadive.dsmz.de/medium/J198,['defined'],7.4,['Archaea'],['8'],['https://mediadive.dsmz.de/strains/medium/J198'],['https://mediadive.dsmz.de/pdf/J198']
J199,JCM,MMYS-III MEDIUM,https://mediadive.dsmz.de/medium/J199,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J199'],['https://mediadive.dsmz.de/pdf/J199']
J200,JCM,MYS MEDIUM,https://mediadive.dsmz.de/medium/J200,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J200'],['https://mediadive.dsmz.de/pdf/J200']
J201,JCM,BSK MEDIUM,https://mediadive.dsmz.de/medium/J201,['complex'],7.6,[],[],[],['https://mediadive.dsmz.de/pdf/J201']
J202,JCM,1/5 YEAST-STARCH AGAR,https://mediadive.dsmz.de/medium/J202,['complex'],7.3,['Bacteria'],['12'],['https://mediadive.dsmz.de/strains/medium/J202'],['https://mediadive.dsmz.de/pdf/J202']
J203,JCM,PYRODICTIUM BROCKII MEDIUM,https://mediadive.dsmz.de/medium/J203,['complex'],5.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J203'],['https://mediadive.dsmz.de/pdf/J203']
J204,JCM,PYRODICTIUM OCULTUM MEDIUM,https://mediadive.dsmz.de/medium/J204,['complex'],,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J204'],['https://mediadive.dsmz.de/pdf/J204']
J205,JCM,PYRODICTIUM ABYSII MEDIUM,https://mediadive.dsmz.de/medium/J205,['complex'],,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J205'],['https://mediadive.dsmz.de/pdf/J205']
J206,JCM,JCM MEDIUM No. 206,https://mediadive.dsmz.de/medium/J206,['complex'],6.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J206'],['https://mediadive.dsmz.de/pdf/J206']
J207,JCM,YEAST EXTRACT-MALT EXTRACT AGAR (ISP-2) WITH 5% NaCl,https://mediadive.dsmz.de/medium/J207,['complex'],,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/J207'],['https://mediadive.dsmz.de/pdf/J207']
J208,JCM,JCM MEDIUM No. 208,https://mediadive.dsmz.de/medium/J208,['complex'],,['Yeast'],['1'],['https://mediadive.dsmz.de/strains/medium/J208'],['https://mediadive.dsmz.de/pdf/J208']
J209,JCM,M98-5,https://mediadive.dsmz.de/medium/J209,['complex'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/J209']
J210,JCM,MODIFIED MEDIUM 10,https://mediadive.dsmz.de/medium/J210,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J210']
J211,JCM,MICROLUNATUS MEDIUM,https://mediadive.dsmz.de/medium/J211,['complex'],7.0,['Bacteria'],['5'],['https://mediadive.dsmz.de/strains/medium/J211'],['https://mediadive.dsmz.de/pdf/J211']
