Organism Group,Name,Name Link,Taxonomy Link,Growth media,Growth Media Links,External Links,Synonyms,Growth Conditions
Bacterium,Bacillus pumilus DSM 354,https://mediadive.dsmz.de/strains/view/DSM 354,https://mediadive.dsmz.de/taxonomy?level=species&item=Bacillus pumilus,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-354', 'https://bacdive.dsmz.de/strain/749']","
        CCM 1726, ATCC 71, , DSM 354, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-354","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 354', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Bacillus pumilus DSM 355,https://mediadive.dsmz.de/strains/view/DSM 355,https://mediadive.dsmz.de/taxonomy?level=species&item=Bacillus pumilus,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-355', 'https://bacdive.dsmz.de/strain/750']","
        ATCC 72, CCM 1697, , DSM 355, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-355, , IFO 12100, NBRC 12100    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 355', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Paenibacillus polymyxa DSM 356,https://mediadive.dsmz.de/strains/view/DSM 356,https://mediadive.dsmz.de/taxonomy?level=species&item=Paenibacillus polymyxa,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-356', 'https://bacdive.dsmz.de/strain/11481']","
        CCM 1465, ATCC 8523, , DSM 356, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-356","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 356', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Paenibacillus macerans DSM 357,https://mediadive.dsmz.de/strains/view/DSM 357,https://mediadive.dsmz.de/taxonomy?level=species&item=Paenibacillus macerans,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-357', 'https://bacdive.dsmz.de/strain/11472']","
        CN 1013, LMG 6325, CCUG 26009, CCM 1610, , DSM 357, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-357","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 357', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cytobacillus firmus DSM 359,https://mediadive.dsmz.de/strains/view/DSM 359,https://mediadive.dsmz.de/taxonomy?level=species&item=Cytobacillus firmus,"['1', 'J74']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/J74']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-359', 'https://bacdive.dsmz.de/strain/673']","
        ATCC 8247, CCM 2212, , DSM 359, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-359, , IAM 1188, IFO 3330, , JCM 20092, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=359, , NBRC 3330, NCIB 8162, OUT 8399, RIMD 0209001    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 359', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J74: NUTRIENT AGAR', 'media_link': '/medium/J74?ccno=DSM 359', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Bacillus cereus DSM 360,https://mediadive.dsmz.de/strains/view/DSM 360,https://mediadive.dsmz.de/taxonomy?level=species&item=Bacillus cereus,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-360', 'https://bacdive.dsmz.de/strain/607']","DSM 360, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-360","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 360', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Bacillus pumilus DSM 361,https://mediadive.dsmz.de/strains/view/DSM 361,https://mediadive.dsmz.de/taxonomy?level=species&item=Bacillus pumilus,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-361', 'https://bacdive.dsmz.de/strain/751']","
        ATCC 14884, CCM 2218, CCUG 3273, CIP 3.83, CIP 76.18, , DSM 361, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-361, , IFO 12102, LMG 18517, NBRC 12102, NCIB 8982, NCTC 8241    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 361', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Brevibacillus parabrevis DSM 362,https://mediadive.dsmz.de/strains/view/DSM 362,https://mediadive.dsmz.de/taxonomy?level=species&item=Brevibacillus parabrevis,"['1', 'J22']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/J22']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-362', 'https://bacdive.dsmz.de/strain/11410']","
        ATCC 8185, BCRC 11047, BUCSAV 153, CCM 1089, CDA 515, CN 2203, , DSM 362, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-362, , IAM 1031, IFO 3331, , JCM 20017, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=362, , LMG 15973, NBRC 3331, NCFB 717, NCIB 8598, NCIMB 8598, NRS 751, RIMD 0205001    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 362', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J22: NUTRIENT AGAR NO. 2', 'media_link': '/medium/J22?ccno=DSM 362', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Rhodococcus rhodochrous DSM 363,https://mediadive.dsmz.de/strains/view/DSM 363,https://mediadive.dsmz.de/taxonomy?level=species&item=Rhodococcus rhodochrous,"['535', 'J26', 'J43', 'J57']","['https://mediadive.dsmz.de/medium/535', 'https://mediadive.dsmz.de/medium/J26', 'https://mediadive.dsmz.de/medium/J43', 'https://mediadive.dsmz.de/medium/J57']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-363', 'https://bacdive.dsmz.de/strain/10897']","
        ATCC 4276, , DSM 363, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-363, , , DSM 43202, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-43202, , IAM 12123, ICPB 4414, , JCM 20420, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=363, , LMG 4067    ","[{'media_title': '535: TRYPTICASE SOY BROTH AGAR', 'media_link': '/medium/535?ccno=DSM 363', 'growth_observed': 'Yes', 'growth_conditions': '28\xa0°C'}, {'media_title': 'J26: R AGAR', 'media_link': '/medium/J26?ccno=DSM 363', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}, {'media_title': 'J43: YEAST EXTRACT-MALT EXTRACT AGAR (ISP-2)', 'media_link': '/medium/J43?ccno=DSM 363', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}, {'media_title': ""J57: YEAST-KRAINSKY'S AGAR"", 'media_link': '/medium/J57?ccno=DSM 363', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Rhodococcus sp. DSM 364,https://mediadive.dsmz.de/strains/view/DSM 364,https://mediadive.dsmz.de/taxonomy?level=species&item=Rhodococcus sp.,['65'],['https://mediadive.dsmz.de/medium/65'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-364', 'https://bacdive.dsmz.de/strain/10957']","DSM 43204, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-43204, , ATCC 17039, , DSM 364, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-364","[{'media_title': '65: GYM STREPTOMYCES MEDIUM', 'media_link': '/medium/65?ccno=DSM 364', 'growth_observed': 'Yes', 'growth_conditions': '28\xa0°C'}]"
Bacterium,Paenibacillus polymyxa DSM 365,https://mediadive.dsmz.de/strains/view/DSM 365,https://mediadive.dsmz.de/taxonomy?level=species&item=Paenibacillus polymyxa,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-365', 'https://bacdive.dsmz.de/strain/11482']","DSM 365, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-365","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 365', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter vinelandii DSM 366,https://mediadive.dsmz.de/strains/view/DSM 366,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter vinelandii,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-366', 'https://bacdive.dsmz.de/strain/12741']","
        ATCC 13705, , DSM 366, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-366","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 366', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 366', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter chroococcum DSM 368,https://mediadive.dsmz.de/strains/view/DSM 368,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter chroococcum,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-368', 'https://bacdive.dsmz.de/strain/12730']","DSM 368, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-368","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 368', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 368', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter chroococcum DSM 369,https://mediadive.dsmz.de/strains/view/DSM 369,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter chroococcum,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-369', 'https://bacdive.dsmz.de/strain/12731']","
        Rh 57, , DSM 369, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-369","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 369', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 369', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Brevibacillus parabrevis DSM 370,https://mediadive.dsmz.de/strains/view/DSM 370,https://mediadive.dsmz.de/taxonomy?level=species&item=Brevibacillus parabrevis,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-370', 'https://bacdive.dsmz.de/strain/11411']","
        CCM 1463, , DSM 370, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-370, , IFO 12374, NBRC 12374, NCIB 7577, NCTC 7577    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 370', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Paenibacillus polymyxa DSM 372,https://mediadive.dsmz.de/strains/view/DSM 372,https://mediadive.dsmz.de/taxonomy?level=species&item=Paenibacillus polymyxa,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-372', 'https://bacdive.dsmz.de/strain/11483']","DSM 372, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-372","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 372', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter beijerinckii DSM 373,https://mediadive.dsmz.de/strains/view/DSM 373,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter beijerinckii,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-373', 'https://bacdive.dsmz.de/strain/12724']","DSM 373, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-373","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 373', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 373', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter chroococcum DSM 374,https://mediadive.dsmz.de/strains/view/DSM 374,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter chroococcum,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-374', 'https://bacdive.dsmz.de/strain/12732']","DSM 374, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-374","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 374', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 374', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azomonas agilis DSM 375,https://mediadive.dsmz.de/strains/view/DSM 375,https://mediadive.dsmz.de/taxonomy?level=species&item=Azomonas agilis,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-375', 'https://bacdive.dsmz.de/strain/12717']","
        ATCC 7494, CCUG 53669, , DSM 375, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-375, , IAM 15039, LMG 14901, LMG 3842, LMG 8754, NCIMB 12097    ","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 375', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 375', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}]"
Bacterium,Azorhizophilus paspali DSM 376,https://mediadive.dsmz.de/strains/view/DSM 376,https://mediadive.dsmz.de/taxonomy?level=species&item=Azorhizophilus paspali,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-376', 'https://bacdive.dsmz.de/strain/12703']","
        ATCC 23367, , DSM 376, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-376","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 376', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 376', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter beijerinckii DSM 378,https://mediadive.dsmz.de/strains/view/DSM 378,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter beijerinckii,"['441', 'J346']","['https://mediadive.dsmz.de/medium/441', 'https://mediadive.dsmz.de/medium/J346']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-378', 'https://bacdive.dsmz.de/strain/12725']","
        ATCC 19360, BCRC 14360, CCUG 53670, CECT 9204, CIP 106282, , DSM 378, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-378, , IAM 12683, ICMP 8673, , JCM 20742, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=378, , LMG 1265, NCAIM B.01800, NCIB 8948, NCIMB 8948, NRRL B-14367, NRRL B-14640, VKM B-1615    ","[{'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 378', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J346: R2A AGAR', 'media_link': '/medium/J346?ccno=DSM 378', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Azotobacter chroococcum DSM 379,https://mediadive.dsmz.de/strains/view/DSM 379,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter chroococcum,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-379', 'https://bacdive.dsmz.de/strain/12733']","DSM 379, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-379","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 379', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 379', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter beijerinckii DSM 381,https://mediadive.dsmz.de/strains/view/DSM 381,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter beijerinckii,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-381', 'https://bacdive.dsmz.de/strain/12726']","DSM 381, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-381","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 381', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 381', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter vinelandii DSM 382,https://mediadive.dsmz.de/strains/view/DSM 382,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter vinelandii,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-382', 'https://bacdive.dsmz.de/strain/12742']","DSM 382, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-382","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 382', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 382', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Bacillus mycoides DSM 384,https://mediadive.dsmz.de/strains/view/DSM 384,https://mediadive.dsmz.de/taxonomy?level=species&item=Bacillus mycoides,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-384', 'https://bacdive.dsmz.de/strain/744']","
        IMG 1515, , DSM 384, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-384","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 384', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Azorhizophilus paspali DSM 388,https://mediadive.dsmz.de/strains/view/DSM 388,https://mediadive.dsmz.de/taxonomy?level=species&item=Azorhizophilus paspali,"['3', '441*']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441?strain=249']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-388', 'https://bacdive.dsmz.de/strain/12704']","DSM 388, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-388","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 388', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 388', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter vinelandii DSM 389,https://mediadive.dsmz.de/strains/view/DSM 389,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter vinelandii,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-389', 'https://bacdive.dsmz.de/strain/12743']","
        IMG 1610, , DSM 389, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-389","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 389', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 389', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
