ID,Step,Solution,Solution_link,Medium,Mediums_link
step-3377,3: Neutral solution in 100 ml demi water,3031,/solutions/3031,1479,/medium/1479
step-3378,4: neutral solution in 100 ml demi water,3031,/solutions/3031,1479,/medium/1479
step-3379,Sterilize by filtration.,3031,/solutions/3031,1479,/medium/1479
step-3380,"Mix 1:1:1:1 just after addition or add separatlely, each 1ml/L.",3031,/solutions/3031,1479,/medium/1479
step-3381,The pH should be 10.5 after autoclaving,3032,/solutions/3032,1480,/medium/1480
step-3382,Adjust to pH 6.8,3033,/solutions/3033,1481,/medium/1481
step-3383,Adjust to pH 6.5-7.5,3034,/solutions/3034,1482,/medium/1482
step-3384,Adjust to pH 7.1,3035,/solutions/3035,1483,/medium/1483
step-3385,pH 3.0-4.0,3036,/solutions/3036,1483,/medium/1483
step-3386,Adjust to pH 7.2,3037,/solutions/3037,1484,/medium/1484
step-3387,"Dissolve ingredients of solution A except carbonates, sparge with 100% N2gas for 30 - 45 min to make it anoxic, then add bicarbonate and carbonate, adjust pH to 9.0, dispense under same gas atmosphere into anoxic Hungate-type tubes or serum vials and autoclave. Prior to inoculation complete the medium by adding appropriate amounts of sterile solutions B to H prepared under 100% N2gas atmosphere. Adjust pH of the complete medium to 8.7 - 9.0, if necessary.",3038,/solutions/3038,1485,/medium/1485
step-7664,"Filter sterilise, aliquot and store frozen.",6367,/solutions/6367,1828,/medium/1828
step-3391,Adjust pH to 6.0 with KOH,3048,/solutions/3048,1486,/medium/1486
step-3392,Prepare the medium under a nitrogen atmosphere. Dispense 5 ml into 25 ml tubes fitted with rubber stoppers.,3047,/solutions/3047,1486,/medium/1486
step-7665,Make up to 1 litre with destilled water.,6369,/solutions/6369,1828,/medium/1828
step-7674,Prepare 100 ml of the Vitamin mix from the following stock solutions (thawed from - 20 °C).,6367,/solutions/6367,1828,/medium/1828
step-7692,Adjust pH to6.8-7.0.,6375,/solutions/6375,1830,/medium/1830
step-7693,"after autoclaving add sterile (autoclaved), non-methylated ethanol",6375,/solutions/6375,1830,/medium/1830
step-7667,Bring volume to 100 ml with destilled water.,6367,/solutions/6367,1828,/medium/1828
step-3394,Before inoculation 2% sterile O2or 10% sterile air is added to the headspace.,3047,/solutions/3047,1486,/medium/1486
step-3395,"Dissolve ingredients (except hydrogenphosphate, carbonate, vitamins and cysteine), then sparge medium with 80% N2and 20% CO2gas mixture for 30 - 45 min to make it anoxic. Dispense medium under same gas atmosphere into anoxic Hungate-type tubes or serum vials and autoclave. Add hydrogenphosphate, vitamins and cysteine from sterile anoxic stock solutions prepared under 100% N2gas and carbonate from a sterile anoxic stock solution prepared under 80% N2and 20% CO2gas mixture. The vitamin solution should be sterilized by filtration. Adjust pH of the complete medium to 7.0 - 7.2, if necessary.",3049,/solutions/3049,1487,/medium/1487
step-6439,"Prepare Supplements 3, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3082,/solutions/3082,1494,/medium/1494
step-3397,"Dissolve the ingredients listed above (in that order) in about 700 ml of 2% NaCl, and then make up to 1 litre with 2% NaCl.",5711,/solutions/5711,1488,/medium/1488
step-3400,May be stored at 4°C in the dark,3051,/solutions/3051,1488,/medium/1488
step-3401,"Dissolve in about 800 ml of water, adjust the pH to 6.8 and make up to 1 litre.",3052,/solutions/3052,1488,/medium/1488
step-3402,"Dilute 100 ml solution 1 to 1 litre with 2% NaCl and then add 1 ml of solution 3, 1 ml of the trace elements, and 0.1 ml of solution 2. If solid media is required add 1.5% agar. Autoclave the phosphate buffer separately. When the growth medium is cool 10 ml/l of the phosphate buffer is added - if too warm the phosphate will precipitate.",3050,/solutions/3050,1488,/medium/1488
step-3403,Add filter-sterilized methanol to produce 1% (final concentration).,3050,/solutions/3050,1488,/medium/1488
step-3404,Adjust to pH 6.5 and autoclave.,3054,/solutions/3054,1489,/medium/1489
step-3405,"Dissolve ingredients (except carbonate, thiosulfate, magnesium chloride, cysteine and sulfide), then sparge medium with 80% H2and 20% CO2gas mixture for 30 - 45 min to make it anoxic. Dispense medium under same gas atmosphere into anoxic Hungate-type tubes or serum vials to 30% of their volume and autoclave. Add magnesium chloride, cysteine and sulfide from sterile anoxic stock solutions prepared under 100% N2gas and carbonate from a sterile anoxic stock solution prepared under 80% N2and 20% CO2gas mixture. Adjust pH of the complete medium to 6.8 - 7.0, if necessary.",3055,/solutions/3055,1490,/medium/1490
step-7371,After inoculation pressurize cultivation vials to 1 bar overpressure with sterile 80% H2and 20% CO2gas mixture.,3055,/solutions/3055,1490,/medium/1490
step-3406,pH 10.0 - 10.1,3057,/solutions/3057,1491,/medium/1491
step-3407,Prepare the liquid medium. Sterilize by autoclaving. Before inoculation add from sterile stock solutions:,3057,/solutions/3057,1491,/medium/1491
step-3408,Final pH 3.0-4.0 (with HCl).,3058,/solutions/3058,1491,/medium/1491
step-3409,"1: acidic solution (HCl, pH3; 100ml)",3059,/solutions/3059,1491,/medium/1491
step-3410,2: basic solution (100ml 0.1N NaOH),3059,/solutions/3059,1491,/medium/1491
step-3411,3: Neutral solution in 100 ml demi water,3059,/solutions/3059,1491,/medium/1491
step-3412,4: neutral solution in 100 ml demi water,3059,/solutions/3059,1491,/medium/1491
step-3413,Sterilize by filtration.,3059,/solutions/3059,1491,/medium/1491
step-3414,"Mix 1:1:1:1 just after addition or add separatlely, each 1ml/L.",3059,/solutions/3059,1491,/medium/1491
step-7723,Add filter-sterilized vitamin solution after autoclaving.,6386,/solutions/6386,1492a,/medium/1492a
step-7719,"Add agar after adjusting the pH, then boil to dissolve the agar",6386,/solutions/6386,1492a,/medium/1492a
step-7721,Adjust pH to7.2with K2HPO4or KH2PO4.,6386,/solutions/6386,1492a,/medium/1492a
step-7722,Autoclave at121 °Cfor15 min.,6386,/solutions/6386,1492a,/medium/1492a
step-3417,Do not adjust the pH.,3061,/solutions/3061,1493,/medium/1493
step-3418,For plates add 8g/l Gelrite or 15g Phytagel and 1g/L MgCl. A carbon source is not required because the organism degrades the polysaccharides in Gelrite or Phytagel,3061,/solutions/3061,1493,/medium/1493
step-3419,"For liquid medium use 0.8-2.0g/l Gelrite as carbon source (the medium remains liquid). Alternatively mannose (1g/l) may be used instead of Gelrite in liquid medium. Do not add mannose to solid media, which will inhibit growth.",3061,/solutions/3061,1493,/medium/1493
step-3420,"First dissolve nitrilotriacetic acid and adjust pH to 6.5 with KOH, then add minerals.",3063,/solutions/3063,1493,/medium/1493
step-3421,Final pH 7.0 (with KOH).,3063,/solutions/3063,1493,/medium/1493
step-3422,"This recipe describes the preparation of 200 ml medium, which can be used for about 4 weeks when kept at 4°C.",3085,/solutions/3085,1494,/medium/1494
step-6429,"Prepare Solutions A, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3065,/solutions/3065,1494,/medium/1494
step-6430,"Prepare Solutions B, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3066,/solutions/3066,1494,/medium/1494
step-3424,"Prepare Solution F, flush with nitrogen to make it anoxic, filter-sterilize and store at 4°C",3070,/solutions/3070,1494,/medium/1494
step-6427,"Prepare Solutions G, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3071,/solutions/3071,1494,/medium/1494
step-6428,"Prepare Solutions H, flush each with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3072,/solutions/3072,1494,/medium/1494
step-6436,"Prepare Trace elements III, flush with nitrogen to make them anoxic, filter-sterilize and store at 4°C",3079,/solutions/3079,1494,/medium/1494
step-3427,Prepare Solution I and store at -20°C,3073,/solutions/3073,1494,/medium/1494
step-3428,"D,L-alpha-lipoic acid (1 mg/ml); in 2-mercaptoethanol-ethanol (1:10); store at -20°C",3074,/solutions/3074,1494,/medium/1494
step-3429,Hemin (0.2 mM) in NaOH (10 mM),3075,/solutions/3075,1494,/medium/1494
step-3430,"Homogenize 42 g fresh baker yeast in 140 ml distilled water, incubate for 24h at 56°C and centrifuge to harvest the supernatant. Adjust pH to 7 with NaOH, make anoxic, filter-sterilize and store at -80°C",3076,/solutions/3076,1494,/medium/1494
step-6434,"Prepare Trace elements I, flush with nitrogen to make them anoxic, filter-sterilize and store at 4°C",3077,/solutions/3077,1494,/medium/1494
step-6435,"Prepare Trace elements II, flush with nitrogen to make them anoxic, filter-sterilize and store at 4°C",3078,/solutions/3078,1494,/medium/1494
step-6437,"Prepare Supplements 1, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3080,/solutions/3080,1494,/medium/1494
step-6438,"Prepare Supplements 2, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3081,/solutions/3081,1494,/medium/1494
step-3433,FeSO4x 7H2O (10 mM) in HCl (10 mM),3080,/solutions/3080,1494,/medium/1494
step-3434,"Ascorbic acid (10%; w/v); in distilled water, neutralize with NaOH",3081,/solutions/3081,1494,/medium/1494
step-3435,"Glutathion (0.5 M); in distilled water, neutralize with NaOH",3082,/solutions/3082,1494,/medium/1494
step-3436,Cholesterol (1 mg/ml); in Ethanol (100%); store at -20°C,3083,/solutions/3083,1494,/medium/1494
step-3437,"NaHCO3(10%; w/v) in distilled water, store at 4°C",3084,/solutions/3084,1494,/medium/1494
step-6433,"Prepare Solutions E, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3069,/solutions/3069,1494,/medium/1494
step-6432,"Prepare Solutions D, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3068,/solutions/3068,1494,/medium/1494
step-6440,OR,3098,/solutions/3098,1500,/medium/1500
step-6431,"Prepare Solutions C, flush with nitrogen to make them anoxic, filter-sterilize and store at -20°C",3067,/solutions/3067,1494,/medium/1494
step-3442,"Add 10 ml rabbit serum, flush the medium with N2CO2, adjust the pH to 6.9 and filter-sterilize the completed medium into tubes.",3085,/solutions/3085,1494,/medium/1494
step-3443,Adjust pH to 7.4-7.6 Autoclave and add 1.0 ml/l vitamin solution from a filter sterilised stock solution (see below). The medium may be solidified by adding 15.0 g/l agar.,3086,/solutions/3086,1495,/medium/1495
step-3444,pH 3.0-4.0,3087,/solutions/3087,1495,/medium/1495
step-3445,Filter sterilise.,3088,/solutions/3088,1495,/medium/1495
step-3446,Adjust to pH 7.0,3089,/solutions/3089,1496,/medium/1496
step-3447,Adjust to pH 5.5 with 10% KOH and sterilize by autoclaving.,3092,/solutions/3092,1497,/medium/1497
step-3448,Adjust to pH 4.0.,3093,/solutions/3093,1497,/medium/1497
step-3449,pH 7.5,3094,/solutions/3094,1498,/medium/1498
step-3450,Autoclave and add 1ml/l Vitamin solution (see Medium 87A),3094,/solutions/3094,1498,/medium/1498
step-3451,Adjust to pH 7.0 with 10% KOH.,3095,/solutions/3095,1498,/medium/1498
step-3453,pH 7.2,3096,/solutions/3096,1498,/medium/1498
step-3454,pH 7.0 - 7.5,3097,/solutions/3097,1499,/medium/1499
step-3455,Media for maintenance of infected amoeba cultures,3098,/solutions/3098,1500,/medium/1500
step-3456,"Adjust pH to 7.3, autoclave at 121°C",3099,/solutions/3099,1500,/medium/1500
step-3458,"Adjust pH to 6.5, autoclave at 110°C or filter-sterilize",3100,/solutions/3100,1500,/medium/1500
step-3459,"Infected amoeba cultures can be maintained e.g. in 25 cm2 flasks (e.g. Nunc flasks, VWR, 734-2081, Thermo-Scientific, 156340) at 20-30°C in an incubator (no special requirements concerning CO2or light).",3101,/solutions/3101,1500,/medium/1500
step-3460,"Infected Acanthamoeba cultures don't have to be transferred to fresh culture flasks as frequently as usually done for mammalian cell cultures. Amoeba cultures can be maintained in the same flask for several weeks or months. However, if the cultures reach a high cell density, medium should be exchanged. For that purpose amoebae are detached from the surface of the flask by knocking at the culture flask (no trypsin required, amoebae are only weakly adherent compared to most mammalian cells) and the medium (containing the majority of cells) is then completely removed. Fresh medium is added and the few remaining attached amoebae will continue to grow.",3102,/solutions/3102,1500,/medium/1500
step-3461,"Alternatively, cultures can also be passaged regularly (e.g. weekly) by transfer of a small aliquot of a densely grown culture (after cell detachment, as described above) to a fresh flask containing medium.",3102,/solutions/3102,1500,/medium/1500
step-3462,"If cultures contain few attached cells, but high amounts of cell debris, medium should be exchanged without prior cell detachment. Cultures usually recover fast.",3102,/solutions/3102,1500,/medium/1500
step-3463,"Depending on the host cell strain, the bacteria may cause host cell lysis. To maintain such cultures, bacteria have to be transferred by adding culture supernatant (approximately 0.5 ml) to fresh culture flasks containing uninfected host cells (approximately semi-confluent culture) each 7-10 days.",3102,/solutions/3102,1500,/medium/1500
step-3464,Bacteria released from host cells can be stored in,3103,/solutions/3103,1500,/medium/1500
step-3465,at -80°C for several months.,3103,/solutions/3103,1500,/medium/1500
step-3466,Infected cell cultures (supplemented with 10% DMSO) are best stored in liquid nitrogen.,3103,/solutions/3103,1500,/medium/1500
step-6441,"Dilute 100 ml solution 1 to 1 litre with distilled water and then add 1 ml of solution 3,
66 ml solution 5 and 0.4 ml of solution 6. Dispense the medium into the growth vessels.
If using sealed vessels it is appropriate to add 50% methane to the gas phase and
autoclave at 121C (15psi) for 15 minutes. Autoclave the phosphate buffer separately.
Filter sterilized the vitamin solution. When the growth medium is cool 1.0 ml/l vitamin
solution and 10 ml/l of the phosphate buffer are added - if too warm the phosphate will
precipitate. Liquid cultures should be grown with shaking.",3248,/solutions/3248,1567,/medium/1567
step-3468,"Dissolve the ingredients listed above (in that order) in about 700 ml of 2% NaCl, and then make up to 1 litre with 2% NaCl.",5714,/solutions/5714,1501,/medium/1501
step-3471,May be stored at 4°C in the dark,3106,/solutions/3106,1501,/medium/1501
step-3472,"Dissolve in about 800 ml of water, adjust the pH to 6.8 and make up to 1 litre.",3107,/solutions/3107,1501,/medium/1501
step-3473,"Dilute 100 ml solution 1 to 1 litre with 2% NaCl and then add 1 ml of solution 3, 1 ml of the trace elements, and 0.1 ml of solution 2. If solid media is required add 1.5% agar. Dispense the medium into the growth vessels. If using sealed vessels it is appropriate to add 25% methane to the gas phase and autoclave at 121°C (15psi) for 15 minutes. Autoclave the phosphate buffer separately. When the growth medium is cool 10 ml/l of the phosphate buffer is added - if too warm the phosphate will precipitate. Liquid cultures should be grown with shaking.",3108,/solutions/3108,1501,/medium/1501
