Name,Name Link,ChEBI-ID,ChEBI-ID Link,CAS Registry NumberⓇ,CAS Registry NumberⓇ Link,Formula,Mass
Disodium fumarate,https://mediadive.dsmz.de/ingredients/1076?p=33,115156,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:115156,17013-01-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=17013-01-3,C4H2Na2O4,160.04
Fastidious Anaerobe Agar,https://mediadive.dsmz.de/ingredients/1077?p=33,2509,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:2509,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Fastidious Anaerobe Basal Broth,https://mediadive.dsmz.de/ingredients/1079?p=33,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Maltose monohydrate,https://mediadive.dsmz.de/ingredients/1081?p=33,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,6363-53-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6363-53-7,C12H24O12,360.31
TAPS sodium salt,https://mediadive.dsmz.de/ingredients/1083?p=33,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,91000-53-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=91000-53-2,,
Sodium DL-lactate,https://mediadive.dsmz.de/ingredients/1086?p=33,75228,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75228,72-17-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=72-17-3,C3H6O3.Na,112.06
Na gluconate,https://mediadive.dsmz.de/ingredients/1089?p=33,84997,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84997,527-07-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=527-07-1,C6H11NaO7,218.137
Cysteine-HCl,https://mediadive.dsmz.de/ingredients/1091?p=33,52891,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:52891,10318-18-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10318-18-0,C3H8ClNO2S,157.62
Sodium thiosulfate pentahydrate,https://mediadive.dsmz.de/ingredients/1092?p=33,32150,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:32150,10102-17-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10102-17-7,H2O3S2.5H2O.2Na,248.186
Tris buffer,https://mediadive.dsmz.de/ingredients/1101?p=33,9754,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:9754,77-86-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=77-86-1,C4H11NO3,121.14
Heart Infusion Broth,https://mediadive.dsmz.de/ingredients/1104?p=33,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Sodium Chloride,https://mediadive.dsmz.de/ingredients/1105?p=33,26710,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:26710,7647-14-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7647-14-5,ClNa,58.44
Xylose,https://mediadive.dsmz.de/ingredients/1107?p=33,18222,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18222,58-86-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=58-86-6,C5H10O5,150.13
Pectin,https://mediadive.dsmz.de/ingredients/1108?p=33,17309,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17309,9000-69-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9000-69-5,C6H10O7,194.14
Man Rogosa Sharp broth,https://mediadive.dsmz.de/ingredients/1112?p=33,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
White wine,https://mediadive.dsmz.de/ingredients/1113?p=33,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Cysteine hydrochloride,https://mediadive.dsmz.de/ingredients/1114?p=33,91248,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91248,10318-18-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10318-18-0,C3H8ClNO2S,157.62
Sodium polygalacturonate,https://mediadive.dsmz.de/ingredients/1118?p=33,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,9049-37-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9049-37-0,complex,complex
4-aminobenzoate,https://mediadive.dsmz.de/ingredients/1122?p=33,17836,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17836,2906-28-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=2906-28-7,C7H6NO2,136.129
Hemicalcium D-(+)-pantothenate,https://mediadive.dsmz.de/ingredients/1123?p=33,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,137-08-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=137-08-6,C9H17NO5.1/2Ca,
Sodium Thiosulfate,https://mediadive.dsmz.de/ingredients/1126?p=34,132112,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132112,7772-98-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7772-98-7,H2O3S2.2Na,158.11
DL-Asparagine x H2O,https://mediadive.dsmz.de/ingredients/1128?p=34,22653,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:22653,3130-87-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=3130-87-8,C4H8N2O3,132.118
L-Proline,https://mediadive.dsmz.de/ingredients/1130?p=34,17203,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17203,147-85-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=147-85-3,C5H9NO2,115.13
Brucella Broth,https://mediadive.dsmz.de/ingredients/1136?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Vitox,https://mediadive.dsmz.de/ingredients/1138?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Skirrow supplement,https://mediadive.dsmz.de/ingredients/1139?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Amphotericin,https://mediadive.dsmz.de/ingredients/1140?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,12633-72-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=12633-72-6,complex,complex
Homo-PIPES,https://mediadive.dsmz.de/ingredients/1141?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,202185-84-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=202185-84-0,,
TiCl3,https://mediadive.dsmz.de/ingredients/1142?p=34,7705079,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:7705079,12003-13-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=12003-13-3,Cl3Ti,154.22
Salt Solution I,https://mediadive.dsmz.de/ingredients/1143?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Salt Solution II,https://mediadive.dsmz.de/ingredients/1144?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Thiamine hydrochloride,https://mediadive.dsmz.de/ingredients/1147?p=34,49105,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:49105,67-03-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=67-03-8,C12H18Cl2N4OS,337.3
Pyromelitic acid,https://mediadive.dsmz.de/ingredients/1148?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,89-05-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=89-05-4,C10H6O8,254.15
Xxxxxx xx.,https://mediadive.dsmz.de/ingredients/1151?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Xxxxxx x.,https://mediadive.dsmz.de/ingredients/1152?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Xxxxxx x Xxxxxx x x.,https://mediadive.dsmz.de/ingredients/1153?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Xxxx x.,https://mediadive.dsmz.de/ingredients/1154?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Xxxxxx xxxx xxx.,https://mediadive.dsmz.de/ingredients/1155?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Xxxxx xx.,https://mediadive.dsmz.de/ingredients/1156?p=34,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
L-Cysteine HCl,https://mediadive.dsmz.de/ingredients/1157?p=34,52891,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:52891,10318-18-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10318-18-0,C3H8ClNO2S,157.62
Gellan Gum,https://mediadive.dsmz.de/ingredients/1158?p=35,85248,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85248,71010-52-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=71010-52-1,complex,complex
Malt extract powder,https://mediadive.dsmz.de/ingredients/1160?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
KH2PO4x 7 H2O,https://mediadive.dsmz.de/ingredients/1161?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
DL-Methionine,https://mediadive.dsmz.de/ingredients/1162?p=35,16811,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16811,59-51-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=59-51-8,C5H11NO2S,149.212
Tryptose-phosphate,https://mediadive.dsmz.de/ingredients/1165?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Defibrinated Blood,https://mediadive.dsmz.de/ingredients/1177?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Bis-Tris,https://mediadive.dsmz.de/ingredients/1181?p=35,41250,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:41250,6976-37-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6976-37-0,C8H19NO5,209.24
Taps,https://mediadive.dsmz.de/ingredients/1188?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,90549-86-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=90549-86-3,C27-H37-N7-O6,
Disodium succinate,https://mediadive.dsmz.de/ingredients/1189?p=35,63675,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:63675,150-90-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=150-90-3,C4H4Na2O4,162.05
Cysteine HCl,https://mediadive.dsmz.de/ingredients/1198?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,10318-18-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10318-18-0,C3H7NO2S,121.16
FePO4,https://mediadive.dsmz.de/ingredients/1200?p=35,131371,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:131371,10045-86-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10045-86-0,FeO4P,150.817
Na2SO3x 5 H2O,https://mediadive.dsmz.de/ingredients/1201?p=35,86477,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86477,7757-83-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7757-83-7,Na2O3S,126.043
Fe(NH4)citrate,https://mediadive.dsmz.de/ingredients/1203?p=35,31604,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:31604,1185-57-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=1185-57-5,C6H8O7.xFe.xH3N,
Thiamine HCl,https://mediadive.dsmz.de/ingredients/1207?p=35,49105,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:49105,67-03-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=67-03-8,C12H18Cl2N4OS,337.3
Bacto Tryptone,https://mediadive.dsmz.de/ingredients/1216?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
FeSO4x 6 H2O,https://mediadive.dsmz.de/ingredients/1217?p=35,75832,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75832,7720-78-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7720-78-7,FeO4S,151.908
FeNa-EDTA,https://mediadive.dsmz.de/ingredients/1230?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,15708-41-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=15708-41-5,C10H12FeN2O8.Na,
Bicine,https://mediadive.dsmz.de/ingredients/1232?p=35,39065,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:39065,150-25-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=150-25-4,C6H13NO4,163.17
KNO2,https://mediadive.dsmz.de/ingredients/1235?p=35,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,7758-09-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7758-09-0,HNO2.K,
4-Aminobenzoic Acid,https://mediadive.dsmz.de/ingredients/1237?p=35,30753,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:30753,150-13-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=150-13-0,C7H7NO2,137.14
B12,https://mediadive.dsmz.de/ingredients/1238?p=36,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,68-19-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=68-19-9,C63H88CoN14O14P,1355.4
Pyridoxamine Dihydrochloride,https://mediadive.dsmz.de/ingredients/1240?p=36,131532,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:131532,524-36-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=524-36-7,C8H14Cl2N2O2,241.11
Trisodium citrate x 2 H2O,https://mediadive.dsmz.de/ingredients/1249?p=36,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,6132-04-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6132-04-3,C6H9Na3O9,294.1
H3BO4,https://mediadive.dsmz.de/ingredients/1250?p=36,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
BaCl2 x 2 H2O,https://mediadive.dsmz.de/ingredients/1251?p=36,86153,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86153,10326-27-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10326-27-9,BaCl2H4O2,244.264
Cobalamine,https://mediadive.dsmz.de/ingredients/1256?p=36,30411,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:30411,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Malate,https://mediadive.dsmz.de/ingredients/1258?p=36,25115,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:25115,149-61-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=149-61-1,C4H4O5,
Arsenate,https://mediadive.dsmz.de/ingredients/1261?p=36,29125,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:29125,15584-04-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=15584-04-0,AsO4,138.919
NaCO3,https://mediadive.dsmz.de/ingredients/1263?p=36,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,497-19-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=497-19-8,CH2O3.2Na,
Fe2(SO4)3x n H2O,https://mediadive.dsmz.de/ingredients/1265?p=36,53438,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:53438,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,Fe2O12S3,399.878
Ammonium Molybdate,https://mediadive.dsmz.de/ingredients/1270?p=36,91249,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91249,13106-76-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=13106-76-8,H8MoN2O4,196.006
Na NO3,https://mediadive.dsmz.de/ingredients/1276?p=36,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,7631-99-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7631-99-4,HNO3.Na,
SABOURAUD- Glucose-Bouillon,https://mediadive.dsmz.de/ingredients/1279?p=36,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Sigmacell alpha Type 50,https://mediadive.dsmz.de/ingredients/1281?p=36,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,9004-34-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9004-34-6,complex,complex
Iron,https://mediadive.dsmz.de/ingredients/1282?p=36,18248,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18248,7439-89-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7439-89-6,Fe,55.84
Ampicillin sodium salt,https://mediadive.dsmz.de/ingredients/1283?p=36,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,69-52-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=69-52-3,C16H18N3NaO4S,371.4
Cycloheximid,https://mediadive.dsmz.de/ingredients/1286?p=36,27641,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:27641,66-81-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=66-81-9,C15H23NO4,281.347
Co Carboxylase,https://mediadive.dsmz.de/ingredients/1289?p=36,45395,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:45395,154-87-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=154-87-0,C12H19N4O7P2S.Cl,419.287
Sodium glutamate monohydrate,https://mediadive.dsmz.de/ingredients/1291?p=36,64243,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:64243,6106-04-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6106-04-3,C5H10NNaO5,187.13
Tungstate,https://mediadive.dsmz.de/ingredients/1293?p=36,46502,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:46502,14311-52-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=14311-52-5,O4W,247.838
Thiamin,https://mediadive.dsmz.de/ingredients/1307?p=37,18385,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18385,59-43-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=59-43-8,C12H17N4OS+,265.36
PABA,https://mediadive.dsmz.de/ingredients/1309?p=37,30753,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:30753,150-13-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=150-13-0,C7H7NO2,137.14
Sulfur powder,https://mediadive.dsmz.de/ingredients/1312?p=37,14258,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:14258,10544-50-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10544-50-0,S8,256.5
Na acetate x 3 H2O,https://mediadive.dsmz.de/ingredients/1315?p=37,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,6131-90-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6131-90-4,C2H4O2.3H2O.Na,
Na malate,https://mediadive.dsmz.de/ingredients/1316?p=37,91261,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91261,138-09-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=138-09-0,C4H4Na2O5,178.051
alpha-D-Glucose,https://mediadive.dsmz.de/ingredients/1322?p=37,17925,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17925,492-62-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=492-62-6,C6H12O6,180.156
Li2B4O7,https://mediadive.dsmz.de/ingredients/1323?p=37,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,12007-60-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=12007-60-2,B.Li.O,
Na2SeO4x 10 H2O,https://mediadive.dsmz.de/ingredients/1325?p=37,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,10102-23-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10102-23-5,H2O4Se.10H2O.2Na,
